RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file,geometry
NERACOOS,43.07,-70.7,Coastal Marine Lab,fixed,Y,Yp,X,X,,,,X,X,X,,X,,,,,,X,,,,,,,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, partial_pressure_of_carbon_dioxide_in_seawater,downwelling_photosynthetic_radiance_in_sea_water, wind_speed, wind_to_direction, wind_speed_of_gust, air_temperature, air_pressure",NERACOOS.xlsx,POINT (-70.7 43.07)
NERACOOS,42.52,-70.56,Massachusetts Bay,moored_buoy,Y,Yp,X,X,,,,X,X,X,,,X,,X,X,X,X,,,,,,X,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m), sea_water_turbidity (3 m), mass_concentration_of_chlorophyll_in_sea_water (3 m), mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (51 m), mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_at_saturation (51 m)",NERACOOS.xlsx,POINT (-70.56 42.52)
NERACOOS,43.02,-70.54,Appledore Island - C02 Buoy,moored_buoy,Y,Yp,X,X,,,,X,X,X,,,,,,,X,X,X,X,,,,X,,,,,"wind_speed, wind_to_direction, wind_speed_of_gust, air_temperature, air_pressure, sea_water_temperature, sea_water_salinity, dissolved oxygen, sea_water_turbidity, mass_concentration_of_chlorophyll_in_sea_water, surface_partial_pressure_of_carbon_dioxide_in_air, partial_pressure_of_carbon_dioxide_in_sea_water",NERACOOS.xlsx,POINT (-70.54 43.02)
NERACOOS,43.18,-70.42,Western Maine Shelf,moored_buoy,Y,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m)",NERACOOS.xlsx,POINT (-70.42 43.18)
NERACOOS,41.84,-70.329,Cape Cod Bay Wave Buoy,wave_buoy,Y,Yp,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_water_temperature, sea_surface_wave_significant_height, sea_surface_swell_wave_mean_period, sea_water_to_direction",NERACOOS.xlsx,POINT (-70.329 41.84)
NERACOOS,42.8,-70.16,Jeffrey's Ledge,wave_buoy,Y,Yp,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_water_to_direction, sea_water_temperature",NERACOOS.xlsx,POINT (-70.16 42.8)
NERACOOS,43.71,-69.35,Central Maine Shelf,moored_buoy,Y,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m)",NERACOOS.xlsx,POINT (-69.35 43.71)
NERACOOS,44.05,-68.99,Penobscot Bay,moored_buoy,Y,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m, 94 m, 98 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m, 94 m, 98 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m)",NERACOOS.xlsx,POINT (-68.99 44.05)
NERACOOS,44.1,-68.1,Eastern Maine Shelf,moored_buoy,Y,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m), sea_water_to_direction (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m), sea_water_speed (2 m, 10 m, 14 m, 18 m, 22 m, 26 m, 30 m, 34 m, 38 m, 42 m, 46 m, 50 m, 54 m, 58 m, 62 m, 66 m, 70 m, 74 m, 78 m, 82 m, 86 m, 90 m), sea_water_salinity (1 m, 20 m, 50 m),  sea_water_density (1 m, 20 m, 50 m)",NERACOOS.xlsx,POINT (-68.1 44.1)
NERACOOS,43.49,-67.88,Jordan Basin,moored_buoy,Y,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m, 100 m, 150 m, 200 m, 250 m), sea_water_to_direction (2 m, 18 m, 26 m, 43 m, 42 m, 50 m, 58 m, 66 m, 74 m, 82 m, 90 m, 98 m, 106 m, 114 m, 122 m, 130 m, 138 m, 146 m, 154 m, 162 m, 170 m, 178 m, 186 m, 194 m, 202 m, 210 m, 218 m, 226 m, 234 m, 242 m, 250 m, 258 m), sea_water_speed (2 m, 18 m, 26 m, 43 m, 42 m, 50 m, 58 m, 66 m, 74 m, 82 m, 90 m, 98 m, 106 m, 114 m, 122 m, 130 m, 138 m, 146 m, 154 m, 162 m, 170 m, 178 m, 186 m, 194 m, 202 m, 210 m, 218 m, 226 m, 234 m, 242 m, 250 m, 258 m), sea_water_salinity (1 m, 20 m, 50 m, 100 m, 150 m, 200 m, 250 m),  sea_water_density (1 m, 20 m, 50 m, 100 m, 150 m, 200 m, 250 m)",NERACOOS.xlsx,POINT (-67.88 43.49)
NERACOOS,42.34,-65.91,Northeast Channel,moored_buoy,O,Yf,X,X,,,,X,X,X,,,X,,X,X,,,,,,,,,,,,,"air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, visibility_in_air, sea_surface_wave_significant_height,  sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature (1 m, 2 m, 20 m, 50 m 100 m, 150 m, 180 m), sea_water_to_direction (2 m, 18 m, 26 m, 34 m, 42 m, 50 m, 58 m, 66 m, 74 m, 82 m, 90 m, 98 m, 106 m, 114 m, 122 m, 130 m, 138 m, 146 m, 154 m, 162 m, 170 m, 178 m, 186 m, 194 m, 202 m), sea_water_speed (2 m, 18 m, 26 m, 34 m, 42 m, 50 m, 58 m, 66 m, 74 m, 82 m, 90 m, 98 m, 106 m, 114 m, 122 m, 130 m, 138 m, 146 m, 154 m, 162 m, 170 m, 178 m, 186 m, 194 m, 202 m), sea_water_salinity (1 m, 20 m, 50 m, 100 m, 150 m, 180 m), sea_water_density (1 m, 20 m, 50 m, 100 m, 150 m, 180 m)",NERACOOS.xlsx,POINT (-65.91 42.34)
PacIOOS,21.433,-157.7863,Coconut Island Weather Station,fixed,Y,N,X,,,,,X,X,,X,X,,,X,,,,,,,,,,,,,,"air_temperature, rainfall_amount, wind_speed, wind_from_direction, downwelling_shortwave_flux_in_air, sea_water_temperature, surface_downwelling_photosynthetic_photon_flux_in_air, altitude",PacIOOS.xlsx,POINT (-157.7863 21.433)
PacIOOS,21.2962,-157.8687,Pier 1 Honolulu Weather Station,fixed,Y,N,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_temperature, rainfall_amount, wind_speed, wind_from_direction, relative_humidity, air_pressure",PacIOOS.xlsx,POINT (-157.8687 21.2962)
PacIOOS,21.415,-157.6783,"Mokapu Point, Oahu, Hawaii",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-157.6783 21.415)
PacIOOS,21.6705,-158.1172,"Waimea Bay, Oahu, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-158.1172 21.6705)
PacIOOS,13.3542,144.7883,"Ipan, Guam",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (144.7883 13.3542)
PacIOOS,7.0835,171.3918,"Kalo, Majuro, Marshall Islands",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (171.3918 7.0835)
PacIOOS,21.0182,-156.4252,"Pauwela, Maui, Hawaii",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-156.4252 21.0182)
PacIOOS,19.78,-154.97,"Hilo, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-154.97 19.78)
PacIOOS,-14.2645,-170.4934,"Aunuu, American Samoa",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-170.4934 -14.2645)
PacIOOS,13.6837,144.8121,"Ritidian Point, Guam",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (144.8121 13.6837)
PacIOOS,15.2685,145.6623,"Tanapag, Saipan, CNMI",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (145.6623 15.2685)
PacIOOS,21.4775,-157.7526,"Kaneohe Bay, Oahu, Hawaii",wave_buoy,Y,Yp,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-157.7526 21.4775)
PacIOOS,22.2847,-159.5742,"Hanalei, Kauai,  Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-159.5742 22.2847)
PacIOOS,21.4774,-157.7558,"Kaneohe WETS, Oahu, Hawaii",wave_buoy,O,Yp,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PacIOOS.xlsx,POINT (-157.7558 21.4774)
PacIOOS,21.2974,-157.9589,"Pearl Harbor Entrance, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_significant_height, sea_water_speed, sea_water_temperature, sea_water_to_direction",PacIOOS.xlsx,POINT (-157.9589 21.2974)
PacIOOS,21.3233,-158.1497,"Kalaeloa, Barbers Point, HI",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_significant_height, sea_water_speed, sea_water_temperature, sea_water_to_direction",PacIOOS.xlsx,POINT (-158.1497 21.3233)
PacIOOS,20.7502,-157.0034,"Lanai SW, HI",wave_buoy,O,Yf,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_significant_height, sea_water_speed, sea_water_temperature, sea_water_to_direction",PacIOOS.xlsx,POINT (-157.0034 20.7502)
PacIOOS,21.28641,-157.8428,Hawaii Yacht Club NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.8428 21.28641)
PacIOOS,21.28042,-157.8381,Hilton Hawiian Village NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.8381 21.28042)
PacIOOS,21.26588,-157.8228,Waikiki Aquarium NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.8228 21.26588)
PacIOOS,-14.2766,-170.6908,Pago Pago NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-170.6908 -14.2766)
PacIOOS,6.873681,158.2245,Pohnpei NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (158.2245 6.873681)
PacIOOS,7.106,171.3728,Majuro NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (171.3728 7.106)
PacIOOS,21.28009,-157.711,Maunalua Bay NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.711 21.28009)
PacIOOS,20.73121,-156.455,"Kalama Beach Park, Maui NSS",fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-156.455 20.73121)
PacIOOS,13.42059,144.78604,"Pago Bay, Guam NSS",fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (144.78604 13.42059)
PacIOOS,6.985556,158.221111,Pohnpei CSP PP,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (158.221111 6.985556)
PacIOOS,7.522778,135.501389,"Ebiil, Palau PP",fixed,N,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (135.501389 7.522778)
PacIOOS,21.330094,-157.894258,Ke'ehi Lagoon NSS,fixed,Y,Yp,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.894258 21.330094)
PacIOOS,21.329019,-157.893419,Ke'ehi Lagoon NSS,fixed,Y,Yp,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.893419 21.329019)
PacIOOS,21.326989,-157.898711,Ke'ehi Lagoon NSS,fixed,Y,Yp,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PacIOOS.xlsx,POINT (-157.898711 21.326989)
PacIOOS,19.7342,-155.0817,"Hilo Bay, Hawaii",moored_buoy,O,Yf,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_turbidity, mass_concentration_of_chlorophyll_a_in_sea_water",PacIOOS.xlsx,POINT (-155.0817 19.7342)
PacIOOS,20.0241,-155.8285,"Pelekane Bay, Hawaii",moored_buoy,Y,Yf,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_turbidity, mass_concentration_of_chlorophyll_a_in_sea_water",PacIOOS.xlsx,POINT (-155.8285 20.0241)
PacIOOS,21.2887,-157.865,Kilo Nalu Buoy,moored_buoy,N,N,X,X,,,,,,X,,,,,,,X,X,X,X,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, mass_concentration_of_oxygen_in_sea_water, mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity, surface_air_pressure, sea_water_ph_reported_on_total_scale, mole_fraction_of_carbon_dioxide_in_sea_water, mole_fraction_of_carbon_dioxide_in_air",PacIOOS.xlsx,POINT (-157.865 21.2887)
PacIOOS,21.2799,-157.848,Ala Wai Buoy,moored_buoy,N,N,X,X,,,,,,X,,,,,,,X,X,X,X,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, mass_concentration_of_oxygen_in_sea_water, mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity, surface_air_pressure, sea_water_ph_reported_on_total_scale, mole_fraction_of_carbon_dioxide_in_sea_water, mole_fraction_of_carbon_dioxide_in_air",PacIOOS.xlsx,POINT (-157.848 21.2799)
PacIOOS,-14.3645,-170.7629,"Fagatele Bay, Tutuila, Am Samoa",moored_buoy,Y,Yp,X,X,,,,,,X,,,,,,,X,X,X,X,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, mass_concentration_of_oxygen_in_sea_water, mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity, surface_air_pressure, sea_water_ph_reported_on_total_scale, mole_fraction_of_carbon_dioxide_in_sea_water, mole_fraction_of_carbon_dioxide_in_air",PacIOOS.xlsx,POINT (-170.7629 -14.3645)
SCCOOS,34.4107,-119.6874,Stearns Wharf,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx,POINT (-119.6874 34.4107)
SCCOOS,34.0086,-118.4986,Santa Monica Pier,fixed,Y,Yp,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx,POINT (-118.4986 34.0086)
SCCOOS,33.6073,-117.9289,Newport Pier,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx,POINT (-117.9289 33.6073)
SCCOOS,32.867,-117.257,Scripps Pier,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx,POINT (-117.257 32.867)
SCCOOS,35.17,-120.741,Cal Poly Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-120.741 35.17)
SCCOOS,34.4107,-119.6874,Stearns Wharf,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-119.6874 34.4107)
SCCOOS,34.0086,-118.4986,Santa Monica Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-118.4986 34.0086)
SCCOOS,33.6073,-117.9289,Newport Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-117.9289 33.6073)
